text,createTime,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,musicMeta.musicAlbum,musicMeta.duration,videoMeta.duration,diggCount,shareCount,playCount,commentCount,mentions,hashtags
every day i ask people if they’re happy. #advice #happy #smallgestures #trending #foryoupage #happiness #tiktok #love #inspiration #motivation #truth,2020-04-07 21:19:18,original sound,Are You Happy?,True,,19.0,19,87000,797,487600,348,[],"[{""id"":""151540"",""name"":""advice"",""title"":"""",""cover"":""""},{""id"":""5478"",""name"":""happy"",""title"":"""",""cover"":""""},{""id"":""1622557668382726"",""name"":""smallgestures"",""title"":""#SmallGestures can make all the difference. Whether it's doing something nice for friends or family, show us those little moments that can change a person's day: https://vm.tiktok.com/tNPg9j/"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8cab6cdc687544ca6d9df5a630a44190""},{""id"":""20105"",""name"":""trending"",""title"":"""",""cover"":""""},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":""""},{""id"":""8702"",""name"":""happiness"",""title"":"""",""cover"":""""},{""id"":""23428"",""name"":""tiktok"",""title"":"""",""cover"":""""},{""id"":""4231"",""name"":""love"",""title"":"""",""cover"":""""},{""id"":""17345"",""name"":""inspiration"",""title"":"""",""cover"":""""},{""id"":""22835"",""name"":""motivation"",""title"":"""",""cover"":""""},{""id"":""10934"",""name"":""truth"",""title"":"""",""cover"":""""}]"
every day i ask people if they’re happy. #advice #happy #smallgestures #trending #foryoupage #happiness #tiktok #love #inspiration #motivation #truth,2020-04-06 20:34:53,original sound,Are You Happy?,True,,10.0,10,33400,289,278500,130,[],"[{""id"":""151540"",""name"":""advice"",""title"":"""",""cover"":""""},{""id"":""5478"",""name"":""happy"",""title"":"""",""cover"":""""},{""id"":""1622557668382726"",""name"":""smallgestures"",""title"":""#SmallGestures can make all the difference. Whether it's doing something nice for friends or family, show us those little moments that can change a person's day: https://vm.tiktok.com/tNPg9j/"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8cab6cdc687544ca6d9df5a630a44190""},{""id"":""20105"",""name"":""trending"",""title"":"""",""cover"":""""},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":""""},{""id"":""8702"",""name"":""happiness"",""title"":"""",""cover"":""""},{""id"":""23428"",""name"":""tiktok"",""title"":"""",""cover"":""""},{""id"":""4231"",""name"":""love"",""title"":"""",""cover"":""""},{""id"":""17345"",""name"":""inspiration"",""title"":"""",""cover"":""""},{""id"":""22835"",""name"":""motivation"",""title"":"""",""cover"":""""},{""id"":""10934"",""name"":""truth"",""title"":"""",""cover"":""""}]"
Like for part 3. #advice #happy #smallgestures #trending #foryoupage #happiness #tiktok #love #inspiration #motivation #truth,2020-04-06 00:51:34,original sound,Are You Happy?,True,,31.0,31,39200,488,360900,223,[],"[{""id"":""151540"",""name"":""advice"",""title"":"""",""cover"":""""},{""id"":""5478"",""name"":""happy"",""title"":"""",""cover"":""""},{""id"":""1622557668382726"",""name"":""smallgestures"",""title"":""#SmallGestures can make all the difference. Whether it's doing something nice for friends or family, show us those little moments that can change a person's day: https://vm.tiktok.com/tNPg9j/"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8cab6cdc687544ca6d9df5a630a44190""},{""id"":""20105"",""name"":""trending"",""title"":"""",""cover"":""""},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":""""},{""id"":""8702"",""name"":""happiness"",""title"":"""",""cover"":""""},{""id"":""23428"",""name"":""tiktok"",""title"":"""",""cover"":""""},{""id"":""4231"",""name"":""love"",""title"":"""",""cover"":""""},{""id"":""17345"",""name"":""inspiration"",""title"":"""",""cover"":""""},{""id"":""22835"",""name"":""motivation"",""title"":"""",""cover"":""""},{""id"":""10934"",""name"":""truth"",""title"":"""",""cover"":""""}]"
like to see “the girl at the bus stop.” #advice #happy #smallgestures #trending #foryoupage #happiness #tiktok #love #inspiration #motivation #truth,2020-04-05 18:32:53,original sound,Are You Happy?,True,,18.0,18,25800,92,292600,70,[],"[{""id"":""151540"",""name"":""advice"",""title"":"""",""cover"":""""},{""id"":""5478"",""name"":""happy"",""title"":"""",""cover"":""""},{""id"":""1622557668382726"",""name"":""smallgestures"",""title"":""#SmallGestures can make all the difference. Whether it's doing something nice for friends or family, show us those little moments that can change a person's day: https://vm.tiktok.com/tNPg9j/"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8cab6cdc687544ca6d9df5a630a44190""},{""id"":""20105"",""name"":""trending"",""title"":"""",""cover"":""""},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":""""},{""id"":""8702"",""name"":""happiness"",""title"":"""",""cover"":""""},{""id"":""23428"",""name"":""tiktok"",""title"":"""",""cover"":""""},{""id"":""4231"",""name"":""love"",""title"":"""",""cover"":""""},{""id"":""17345"",""name"":""inspiration"",""title"":"""",""cover"":""""},{""id"":""22835"",""name"":""motivation"",""title"":"""",""cover"":""""},{""id"":""10934"",""name"":""truth"",""title"":"""",""cover"":""""}]"
every day i ask people if they’re happy. #advice #happy #smallgestures #trending #foryoupage #happiness #tiktok #love #inspiration #motivation #truth,2020-04-04 19:29:02,original sound,Are You Happy?,True,,12.0,12,40100,358,388000,191,[],"[{""id"":""151540"",""name"":""advice"",""title"":"""",""cover"":""""},{""id"":""5478"",""name"":""happy"",""title"":"""",""cover"":""""},{""id"":""1622557668382726"",""name"":""smallgestures"",""title"":""#SmallGestures can make all the difference. Whether it's doing something nice for friends or family, show us those little moments that can change a person's day: https://vm.tiktok.com/tNPg9j/"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8cab6cdc687544ca6d9df5a630a44190""},{""id"":""20105"",""name"":""trending"",""title"":"""",""cover"":""""},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":""""},{""id"":""8702"",""name"":""happiness"",""title"":"""",""cover"":""""},{""id"":""23428"",""name"":""tiktok"",""title"":"""",""cover"":""""},{""id"":""4231"",""name"":""love"",""title"":"""",""cover"":""""},{""id"":""17345"",""name"":""inspiration"",""title"":"""",""cover"":""""},{""id"":""22835"",""name"":""motivation"",""title"":"""",""cover"":""""},{""id"":""10934"",""name"":""truth"",""title"":"""",""cover"":""""}]"
every day i ask people if they’re happy. #advice #happy #smallgestures #trending #foryoupage #happiness #tiktok #love #inspiration #motivation #truth,2020-04-04 13:45:34,original sound,Are You Happy?,True,,5.0,5,13800,428,215800,123,[],"[{""id"":""151540"",""name"":""advice"",""title"":"""",""cover"":""""},{""id"":""5478"",""name"":""happy"",""title"":"""",""cover"":""""},{""id"":""1622557668382726"",""name"":""smallgestures"",""title"":""#SmallGestures can make all the difference. Whether it's doing something nice for friends or family, show us those little moments that can change a person's day: https://vm.tiktok.com/tNPg9j/"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8cab6cdc687544ca6d9df5a630a44190""},{""id"":""20105"",""name"":""trending"",""title"":"""",""cover"":""""},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":""""},{""id"":""8702"",""name"":""happiness"",""title"":"""",""cover"":""""},{""id"":""23428"",""name"":""tiktok"",""title"":"""",""cover"":""""},{""id"":""4231"",""name"":""love"",""title"":"""",""cover"":""""},{""id"":""17345"",""name"":""inspiration"",""title"":"""",""cover"":""""},{""id"":""22835"",""name"":""motivation"",""title"":"""",""cover"":""""},{""id"":""10934"",""name"":""truth"",""title"":"""",""cover"":""""}]"
like for part 2. #advice #happy #smallgestures #trending #foryoupage #happiness #tiktok #love #inspiration #motivation #truth,2020-04-03 17:20:49,original sound,Are You Happy?,True,,9.0,9,101500,650,659300,231,[],"[{""id"":""151540"",""name"":""advice"",""title"":"""",""cover"":""""},{""id"":""5478"",""name"":""happy"",""title"":"""",""cover"":""""},{""id"":""1622557668382726"",""name"":""smallgestures"",""title"":""#SmallGestures can make all the difference. Whether it's doing something nice for friends or family, show us those little moments that can change a person's day: https://vm.tiktok.com/tNPg9j/"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8cab6cdc687544ca6d9df5a630a44190""},{""id"":""20105"",""name"":""trending"",""title"":"""",""cover"":""""},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":""""},{""id"":""8702"",""name"":""happiness"",""title"":"""",""cover"":""""},{""id"":""23428"",""name"":""tiktok"",""title"":"""",""cover"":""""},{""id"":""4231"",""name"":""love"",""title"":"""",""cover"":""""},{""id"":""17345"",""name"":""inspiration"",""title"":"""",""cover"":""""},{""id"":""22835"",""name"":""motivation"",""title"":"""",""cover"":""""},{""id"":""10934"",""name"":""truth"",""title"":"""",""cover"":""""}]"
every day i ask people if they’re happy. #advice #happy #smallgestures #trending #foryoupage #happiness #tiktok #love #inspiration #motivation #truth,2020-04-03 17:17:40,original sound,Are You Happy?,True,,10.0,10,132200,998,695700,233,[],"[{""id"":""151540"",""name"":""advice"",""title"":"""",""cover"":""""},{""id"":""5478"",""name"":""happy"",""title"":"""",""cover"":""""},{""id"":""1622557668382726"",""name"":""smallgestures"",""title"":""#SmallGestures can make all the difference. Whether it's doing something nice for friends or family, show us those little moments that can change a person's day: https://vm.tiktok.com/tNPg9j/"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8cab6cdc687544ca6d9df5a630a44190""},{""id"":""20105"",""name"":""trending"",""title"":"""",""cover"":""""},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":""""},{""id"":""8702"",""name"":""happiness"",""title"":"""",""cover"":""""},{""id"":""23428"",""name"":""tiktok"",""title"":"""",""cover"":""""},{""id"":""4231"",""name"":""love"",""title"":"""",""cover"":""""},{""id"":""17345"",""name"":""inspiration"",""title"":"""",""cover"":""""},{""id"":""22835"",""name"":""motivation"",""title"":"""",""cover"":""""},{""id"":""10934"",""name"":""truth"",""title"":"""",""cover"":""""}]"
every day i ask people if they’re happy. #advice #happy #smallgestures #trending #foryoupage #happiness #tiktok #love #inspiration #motivation #truth,2020-04-02 19:34:07,original sound,Are You Happy?,True,,21.0,21,17700,247,156300,69,[],"[{""id"":""151540"",""name"":""advice"",""title"":"""",""cover"":""""},{""id"":""5478"",""name"":""happy"",""title"":"""",""cover"":""""},{""id"":""1622557668382726"",""name"":""smallgestures"",""title"":""#SmallGestures can make all the difference. Whether it's doing something nice for friends or family, show us those little moments that can change a person's day: https://vm.tiktok.com/tNPg9j/"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8cab6cdc687544ca6d9df5a630a44190""},{""id"":""20105"",""name"":""trending"",""title"":"""",""cover"":""""},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":""""},{""id"":""8702"",""name"":""happiness"",""title"":"""",""cover"":""""},{""id"":""23428"",""name"":""tiktok"",""title"":"""",""cover"":""""},{""id"":""4231"",""name"":""love"",""title"":"""",""cover"":""""},{""id"":""17345"",""name"":""inspiration"",""title"":"""",""cover"":""""},{""id"":""22835"",""name"":""motivation"",""title"":"""",""cover"":""""},{""id"":""10934"",""name"":""truth"",""title"":"""",""cover"":""""}]"
every day i ask people if they’re happy. #advice #trending #smallgestures #fyp #foryoupage #happiness #happy #tiktok #love #inspiration #motivation,2020-04-02 18:33:04,original sound,Are You Happy?,True,,25.0,25,8120,208,72300,129,[],"[{""id"":""151540"",""name"":""advice"",""title"":"""",""cover"":""""},{""id"":""20105"",""name"":""trending"",""title"":"""",""cover"":""""},{""id"":""1622557668382726"",""name"":""smallgestures"",""title"":""#SmallGestures can make all the difference. Whether it's doing something nice for friends or family, show us those little moments that can change a person's day: https://vm.tiktok.com/tNPg9j/"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8cab6cdc687544ca6d9df5a630a44190""},{""id"":""229207"",""name"":""fyp"",""title"":"""",""cover"":""""},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":""""},{""id"":""8702"",""name"":""happiness"",""title"":"""",""cover"":""""},{""id"":""5478"",""name"":""happy"",""title"":"""",""cover"":""""},{""id"":""23428"",""name"":""tiktok"",""title"":"""",""cover"":""""},{""id"":""4231"",""name"":""love"",""title"":"""",""cover"":""""},{""id"":""17345"",""name"":""inspiration"",""title"":"""",""cover"":""""},{""id"":""22835"",""name"":""motivation"",""title"":"""",""cover"":""""}]"
